2.57286,2.46494
2.57091,2.4108
2.56685,2.47121
2.56957,2.46495
2.56766,2.45244
2.58895,2.49403
2.57654,2.50845
2.56633,2.47088
2.57277,2.44976
2.56446,2.45788
2.59373,2.45368
2.59167,2.45563
2.58965,2.49517
2.58759,2.49499
2.58974,2.48645
2.58564,2.49255
2.59614,2.47984
2.58995,2.49209
2.59422,2.48988
2.58803,2.48567
