2.58557,2.194
2.58557,2.19817
2.58142,2.194
2.57726,2.18984
2.5731,2.18984
2.57518,2.19192
2.57947,2.19609
2.57114,2.19609
2.55866,2.18984
2.54201,2.18984
2.54201,2.194
2.54409,2.19817
2.53993,2.18568
2.53814,2.18568
2.54023,2.19817
2.53399,2.19192
2.50693,2.19609
2.47362,2.21274
2.46738,2.22939
2.46947,2.22731
