1.35049,1.53616
1.3505,1.53413
1.34843,1.53831
1.35111,1.53632
1.37414,1.53841
1.38053,1.53218
1.34933,1.55307
1.33269,1.53643
1.34143,1.52396
1.33336,1.52616
1.33132,1.53033
1.33133,1.52826
1.33133,1.52203
1.33557,1.54082
1.32726,1.58879
1.32729,1.59089
1.29816,1.57652
1.29405,1.54974
1.29615,1.54144
1.29204,1.54769
1.29413,1.54355
