1.18039,1.55817
1.18246,1.55814
1.18657,1.57049
1.18448,1.57671
1.18026,1.57656
1.18234,1.59098
1.18441,1.59489
1.18008,1.57135
1.18423,1.57339
1.17786,1.45448
1.18409,1.45238
1.17766,1.45446
1.18806,1.45027
1.18168,1.4544
1.18156,1.48356
1.17947,1.51877
1.18154,1.4746
1.18339,1.47665
1.18325,1.48289
1.18531,1.48073
1.18299,1.45566
1.18297,1.46815
1.1808,1.45767
