1.74821,2.3287
1.74197,2.3287
1.73989,2.34121
1.74626,2.33079
1.72545,2.33079
1.72754,2.32662
1.72344,2.33287
1.73386,2.34329
1.72558,2.32036
1.69853,2.33704
1.69853,2.3287
1.71102,2.33079
1.70481,2.32245
1.70482,2.3016
1.70483,2.31202
1.70079,2.31202
1.7008,2.31202
1.71121,2.31202
1.73209,2.30785
1.71753,2.29743
1.71337,2.29743
